LD1,LD2,NObeyesdad
4.310875884325927,-1.008231580596032,5
8.632327037466615,1.9269361343249398,6
5.638544802695137,1.7720499198874193,6
4.052458621786529,-1.6056658086933573,5
0.7478361805990292,0.9164437315776139,4
-4.138158482082869,2.4292706349386886,1
4.5648562215257265,-0.5790038366992395,5
3.032080313022134,-2.182580107400455,5
0.8615484113308283,-2.249585183523765,4
6.367784405883598,1.901741398723118,6
-4.621595172535731,2.1408515574681277,1
-2.5572794642017946,0.33138874268193214,1
-1.7455022756751937,-0.6447489146483314,2
-7.520958202340868,1.5991300105372839,0
-6.787684705944153,1.504638484088069,0
-5.035138215968598,1.5131377295581159,1
3.887396913736328,-2.25920355438577,5
-5.99827761185264,-1.9781326836068824,1
4.661663178140301,0.08090802147995658,5
6.039523040000926,2.0463873401261234,6
-6.089782024341607,0.31108160269675167,1
0.04130653869720663,-0.8353934673931048,3
-2.0205221794121804,0.36189074152481115,2
0.9221864958907899,-2.539942681730307,4
-2.5551027003222893,1.669171024773796,2
-2.3532923038881677,0.6596542150144395,2
-4.1209112948219815,1.016964184795617,1
4.838469330140359,-1.6113323969815363,5
-1.9470718945940544,-0.6868604165666427,2
-7.90202925713602,0.3070570416944582,0
-2.4530788055470394,1.4171201402938374,2
-6.277735748348411,-1.2040459341059402,1
-1.7921069367570719,-0.4745960643098169,2
-1.4583550977627475,-1.9988082876457054,3
8.069352697267927,1.5952293788349292,6
-0.8946850860902676,-1.6830181957948185,3
2.408216058836984,-0.8477771402750056,4
1.567226589613662,-0.997361310461117,4
-5.634652915691084,2.7605045070599834,1
-4.204638002266068,1.2322079824163008,1
-2.449346922308561,-0.6819973004359878,2
-7.131818584606502,-0.29456721284511694,0
-6.986177452255652,1.476515222855256,0
-7.47921128668723,0.05346661637355665,0
-2.1493509828632535,1.3612811209138713,2
-2.52208899162288,-2.398999817711599,2
-5.171770602193045,0.6547934184084615,1
0.4994849323253913,1.5463812015226934,4
8.72256331326246,1.6866596055029983,6
5.433279177169261,-0.92285995604198,5
-1.1157180301207534,2.0468954194314954,3
2.6734331742682516,-0.04647686538828431,4
5.886639019070625,1.2325469968173497,6
5.146370790261277,1.7650704711822307,6
-0.7095489985591734,0.3719147374311551,3
1.7682214705177917,-0.4785611658243459,4
-1.6410849699871848,-1.6679447459025842,2
0.8339734185631118,0.25126955103207976,4
5.343751702681941,-1.1332164091845536,5
-3.764840765297038,-0.9710263253943707,1
4.872877823770917,-0.06967031205796162,5
0.7516628913456997,-1.5294777934684938,4
-7.056225763442887,0.13690494186893276,0
-3.20855490888946,1.1223560336385088,2
6.764787966574121,1.783230861006151,6
-2.0584729098611585,-1.1091111196008672,2
5.22280568519908,-1.3407149494879746,5
5.269750880649005,-0.9826115798840115,5
-2.8348560532274116,-1.5264234123022913,1
-0.7381725928285291,-2.804259289107176,3
-7.1160357767147,0.6926946224374625,1
4.746081904172034,-0.789826530414346,5
-4.384044249190963,1.85243014150169,1
-2.8782000482071135,-0.24650072982717647,1
0.953977571956286,1.062665034022961,4
8.740492019489002,1.9680848061248148,6
-1.1720420907679843,0.3662798974958109,3
1.5905733615192796,-0.5114834598034059,4
-0.8639909899906864,-0.8008699998432249,3
4.6938238721164245,-1.5880448976674342,5
-0.2410326434998143,1.1024633054157955,3
6.028441547828669,-1.7744060525187886,5
-1.7218483155411966,0.2666232174786632,2
-3.5998132751408316,-0.9653414800948719,1
0.952201343290437,-2.663901278957577,4
3.9919841747030906,-0.586278355086412,5
4.082996391727804,-2.1570455457742206,5
-0.6505452130031183,-2.2997919893660326,3
-2.1252794373031523,-1.9841794561591968,2
-6.058648012357469,1.5310309714479735,0
4.6213256920731896,-0.36214402590071026,5
-0.4067380197522076,-3.551460285317839,3
1.8780920187643724,-1.6832842489230264,4
5.1669399668003075,1.2821139939233348,6
-2.015977228113469,0.3836551212159618,2
0.7788804945109146,-0.9395641198883485,4
-7.391212105194567,-0.6399786047085272,0
-5.015568531172184,-0.30013121794340986,1
8.549608258672398,1.9742809091644433,6
0.49856467254468956,1.7245697688346981,4
-0.02635280159210618,-1.384951395837914,3
-5.134709520411969,-0.334924389434618,1
-7.631649484350047,-0.7381429367535262,0
0.8539506115410889,-0.4982567035369554,4
-7.052480373728413,-0.8197134013267204,0
6.933068835118608,1.7455434199883533,6
-2.5928822029148986,0.3331234738112825,2
5.403263314656052,-0.6922018719061652,5
-7.485121238883524,0.9170383646027456,0
-3.572268533237489,0.659119873594075,1
1.1548853846938965,0.39013178176076097,4
4.2173103141582065,-1.0499386367806836,5
4.59179831243289,-2.004047963795569,5
6.05376235049178,1.6094899855096216,6
5.427725447517095,-1.6395285716896058,5
-6.097385375842683,-0.004214575648419463,1
-5.04217393876645,-0.8038607932794118,1
12.847634051788697,2.112128416823467,6
-1.7901805556347876,-0.4300294254706592,2
5.487395105680443,-1.779093187710888,5
6.75059189301792,1.7902600311995387,6
8.193938947672805,2.3183972837081845,6
-0.4024156914789741,0.3600441958342113,3
4.76113166079102,1.4995695445235293,6
3.6077128682569013,-0.4268461464875654,5
-6.210251425994511,1.228822941313662,0
-2.0523214670799335,1.376309418384573,2
-3.40302216570478,0.34984211722550385,1
-1.7187286344651196,-0.9691352144059813,2
4.087634285307033,-1.7272303807292302,5
-3.171910888529469,0.6302594509759957,2
-7.899626610966574,0.847079441800563,0
-6.537584328322732,1.5953855079489145,0
-7.0335047029063755,2.7130677939747683,0
-1.6889153676399515,-1.5303584413343032,3
8.369823664523407,1.5750014520940046,6
-5.807652764277655,2.27242539910234,0
4.877879935466068,-1.6118879973114328,5
1.3212743264452596,-0.7394293878271385,4
-0.8435826000286739,-1.5513975614395321,3
0.7633719380044021,1.060560221523454,4
2.0734619553168407,-0.5859745752225157,4
-2.1675341670319876,2.32446884480061,2
5.684877955469768,1.6921327551231329,6
-0.9553586219995891,0.42793548369767553,3
-1.1212399548113905,0.5417288454834078,3
1.0947184413470623,-0.5040669635778471,4
-7.14849497955743,-0.1771594143868472,1
-6.315867494456226,1.4289598429731116,0
8.568019237306062,1.6767286021889276,6
-1.7397037386685845,-0.7039309278466688,3
-0.6868193493425514,0.8735931130764031,3
-1.0896699999813717,-0.7472001852404294,3
8.440777043638501,2.1077931261965333,6
-4.456366639223365,0.23316505398176818,1
-1.4519244993580793,-1.8448961969624817,3
2.495430243461835,-0.41514291753097887,4
-0.6702132383999312,1.8042510344833256,3
1.0716001080933157,-0.26424078822825803,4
-3.3925844842721884,3.1653832847995402,1
1.0380639912242844,-0.9300601766265248,4
-6.81487568123459,1.1019572398355113,0
-2.377002848004192,2.68049713856056,2
-7.087833698825988,0.9486474542487382,0
0.11425426781978937,-0.621621621136155,3
1.783649493550837,-0.7465540420590148,4
-3.4945837051947497,-1.2573358083318154,1
0.8111627804017868,1.6266094377679774,4
-7.507685728300421,1.7621059782342257,0
-6.839511554238842,-0.34920108989135945,0
-7.019029768239412,1.1365968162906817,0
-1.350212507424982,-0.13199150009196883,2
-7.836988799512856,-0.03825256310952709,0
-1.1920492644348306,0.030831382157741817,2
-4.184207153442757,-0.07623603887277264,1
-6.696514980167088,-0.3474778685474733,0
4.024627889547146,-1.7675619028772664,5
-7.465770521146605,-0.09055085836191974,0
-0.7855653876721675,-1.4059737074103507,3
6.872762146847164,1.7515188479297374,6
-1.8439302022499635,-1.6296357412287925,2
-5.417243019760622,-1.0366312605145136,1
-7.249789935935127,-0.3131449721548335,0
-2.0584729098611585,-1.1091111196008672,2
-4.239060294604421,0.1439049463848622,1
5.840709695312271,1.4817930384118114,6
4.349802113185774,-1.0392432841413752,5
3.861597757207477,-1.7035504556312286,5
-0.16547449383633336,-0.52798736804616,3
-7.781642495085908,-0.10882664062863406,0
-4.832891128335727,2.4720880475715337,1
3.7245541872100514,-1.9661496899763926,5
1.5379315503082718,-1.7070688528094051,4
-0.9141203513826817,-2.2956966426627234,3
-6.487800078462633,1.2599827311452074,0
4.218594987195738,-1.6761292355869708,5
-1.0861664735044603,-0.15853404052251588,3
2.75266115576389,-2.931965270683068,5
-8.85211796667373,3.0108232686643936,0
6.527346723298303,1.8672724820555606,6
-5.415367710446556,1.8662750818461913,1
8.905840024089834,1.5729960333559316,6
1.1027298971115007,-1.9285178208694838,4
2.343681021333059,-1.2707193705718505,4
-7.947631290177151,1.5340114624365102,0
11.770299329278124,1.8493665022584707,6
8.46663656210014,2.3185922633829974,6
-6.8379512016613235,0.16819172503122637,1
-0.5607271430357559,-1.8905032255052743,3
5.023258071867486,-1.4143705187357503,5
-3.967925450752896,-1.4069484404233974,1
3.6428859865029226,-2.370033081113252,5
1.7380264306109459,-1.5748797446702303,4
0.5874250322866152,-0.3377376011026814,4
1.5666868788908384,-1.546795233020537,4
1.469077651697058,-2.164359288752521,4
-2.9602482820996143,-0.45056491051810177,1
6.374557719817089,0.6721362244525895,6
-6.611908072400007,3.0113526075449117,0
8.224119253623435,2.142080815868017,6
8.341247939635517,2.1078019963207977,6
-5.596900598186053,2.3310613645160982,0
1.4115641924856817,0.558971184803916,4
-2.4986478979696245,-0.4048919792578228,2
1.8340747941490492,-0.8803832139135989,4
2.2783389793275317,-2.1524795983000637,4
-6.6369819778214465,1.1488850399534698,0
2.3896671603078086,-1.9883524011186822,4
5.471520511400278,1.2380608967210172,6
6.5605219945751045,1.8765631141657402,6
6.66957591610191,1.564545171424939,6
-0.7026770400820964,0.5132480663020021,3
6.693412551326928,1.770925078756846,6
8.43216571954366,2.116431052662955,6
-4.431241554191798,-0.13210341431689904,1
-2.381191880852843,-0.5840653676662901,2
-6.677090360653118,1.7557052700637594,1
1.9868775236519474,-1.1402739036257743,4
-4.188596101519833,0.025305169549814967,1
6.046752821899774,1.7447570690818772,6
-5.136286271857004,-0.1568703565724888,1
-0.7829271661214628,-0.9571967987086982,3
4.725793435215256,-1.505528993917847,5
-0.2785365550907695,-4.277248866835288,3
-2.9969459901593463,0.23927015615651273,2
1.178465217070575,1.4415869234310343,4
5.408521889374768,1.2496155881880957,6
4.416147168557595,-0.37137007939021954,5
8.571968343923244,1.9588182656733517,6
-0.7970747755197353,-1.9574378414221214,3
-1.5054935050397058,0.02156122217640164,2
-6.84351165600267,-0.8892247580440366,1
4.445854857207421,0.07959550511284538,5
6.120674267871431,1.9713634144442325,6
-6.011077391943887,0.9996445802273852,0
4.992939037399254,-1.736474676517759,5
5.078038237707035,-0.5112981440893436,5
-6.53277150644616,2.5198472634698708,1
4.099853229948746,-1.1781827248731092,5
5.586899891646093,-1.918176235887971,5
-2.8678207524941177,-0.3932385129737647,2
-7.355667789680372,-0.3076227713860762,0
4.506120350206478,-1.9407041757681196,5
-1.5506973331528624,-0.9726472739388228,2
-5.084492152518111,2.111798791782741,1
1.387911837701568,-1.5107186448723202,4
-0.8753253908957052,1.5219607222296268,2
5.866533322476287,1.5217586976384354,6
-1.122663040698949,-1.2255783185393723,3
6.495469175009079,1.8731855013263012,6
8.348755131994082,2.2772986549514944,6
8.930713251538736,1.921724873500015,6
-5.787604827570457,0.8928048080089429,1
-1.441339568192238,0.5987339474196317,2
-3.4098930552976134,-2.172959527425311,1
4.057217286089334,-1.1966094017970776,5
-2.0734068780129933,-1.0242761457405987,2
-2.5466418429562614,1.6586164479882084,2
-1.594533793107957,1.967032348128177,2
-4.086141366977653,1.763907759640754,1
2.04171980384455,-0.07573926179015239,4
2.4336518955646396,-0.5540070423625691,4
1.897593700473577,-0.8743104979131489,4
-2.278362873267724,-0.1626139393804202,2
5.146139816943507,-1.5492454840858623,5
8.377633518110786,1.8855175090256624,6
-2.6637959897557857,-1.7885816462703816,2
-1.4407609349356738,-1.7116748307214957,3
-2.4517249570303394,0.39332823340796536,2
-3.2049724300624454,0.8465222657049427,2
-3.1115946464543764,-1.9269491226513553,1
-6.946476891494905,1.476069294610253,0
3.7218907332003806,-2.2349677102892027,5
1.223394697705788,0.7401292423603402,4
-0.7934903412338138,-1.3096579926185057,3
1.4741486127904198,-1.112858529168383,4
5.461095513642661,1.7307296772759873,6
6.107085192957345,1.5137922885251376,6
5.078214269753763,-1.353503014625114,5
-1.993411780018379,0.5539472957335435,2
-0.2716522290423271,-1.3971438807369958,3
-7.625776824954757,-0.7100688220193339,0
-2.604262324771139,0.9537202485645875,2
-0.10421705875710074,-1.7887809713360885,3
-7.882528965828469,0.06012075355236555,0
11.168445048013398,2.1583007248294885,6
-1.0388188999313952,-0.029305222831740717,2
-7.8717403216903366,-0.44484341416688356,0
-5.211809337333596,-0.47942355521854113,1
8.67119406640504,1.463201372165715,6
-1.531062552703219,0.22122752985688868,2
-4.417662436580866,-0.7186898538058736,1
-7.042752889993002,0.27097113782779253,0
0.7889906368683561,0.8596448101323713,4
1.8533419517009275,-0.7659877415668398,4
-8.080881894074558,2.6383986745252286,0
-2.0584729098611585,-1.1091111196008672,2
4.685229880243662,-0.397053442288352,5
-1.8313159618981893,-0.9157863962090997,3
-1.0941264488825329,-1.2759443740330951,3
1.3687381440794302,1.134783450866028,4
1.928083973908478,-0.7293833200759223,4
4.323399803344238,-1.198278771677708,5
-1.620308142389094,1.4890598228743128,2
3.8383536007783468,-2.284647348732176,5
2.2524938715353717,-1.36259735112425,4
-2.0584729098611585,-1.1091111196008672,2
-2.1699898886363007,-1.9903385708362227,2
-8.17822550352798,-0.5722237911454605,0
-1.9227400621253343,0.010966224933386733,2
5.518762502360878,-1.3545380839090813,5
-8.290147800949821,1.4743242122547164,0
-2.67345322879195,-1.4963864986700888,2
-7.071560621602493,2.51353371902216,0
-1.6615532417734051,-2.247431985567382,3
-0.48053159705787246,-0.7333041813665896,4
1.5442659138922947,0.268196584986039,4
-1.778488490310038,-0.1892045460273521,2
8.633997901205776,1.6918819393277997,6
11.263298088940878,2.080332832934992,6
-4.162048817271413,1.6298068549684182,1
6.8509805506716335,1.732643523251646,6
8.262392658706753,2.380949204570255,6
-5.747865567761936,0.35596723720448775,1
-6.46123209345423,-0.26363571367019006,1
1.2968776072685155,0.7514051719818342,4
-11.497330633362479,3.3971503754761874,0
-1.1228002797218917,-0.30109349483098763,3
-1.1447491964976622,0.3776841264116898,2
1.2393857725153807,-2.304074539963615,4
-2.8535727270385034,0.15911058799371575,2
3.8242340360725464,-2.1755886976466754,5
-1.593964133083046,1.0879307337673876,3
-5.32029275945931,0.39260832768943416,1
5.733130107467029,1.2321543787545415,6
1.5422484002402614,-0.3306845717681832,4
-2.05004358587011,1.9891096258583711,2
-3.8292573188541423,1.0090854106602642,1
-3.0285410594511646,-1.1520012232348216,2
-0.9683200633176526,-1.9117452906627654,3
1.2342526669637208,0.7885513197860041,4
4.924680054537757,-1.4858581764692367,5
-1.972723594266547,-0.6705633927857887,2
4.302884386103089,-1.1239784209860673,5
1.0867123342648222,-0.06221189683219135,4
0.6605055002481462,1.4171528502083859,4
-2.645972600556984,-1.149981132753223,2
4.670841293407863,-0.4631349119664046,5
1.2534558213637974,0.8904527867195693,4
5.582433344397982,1.759043334611839,6
1.361809266476806,-1.1566522939222301,4
-1.5297787222515429,-0.36722267344448395,3
-2.9900459713622665,0.14056063085763132,2
1.3185672565881414,1.2831806696340318,4
-7.352576389672657,2.034864795914175,0
-4.119472022163569,-1.1527224281419217,1
3.6501667283731987,-0.3907755231280913,5
-0.4680213325075946,-0.7139505783011293,3
-6.0451373341739805,1.9739792191298722,0
-0.8955468921911548,1.373199156980863,3
3.6280919031850947,-1.2255453836164076,5
0.7591333169916549,0.628998364417769,4
4.560070656362871,-1.9662665929065795,5
-0.13126476761055944,-1.601270752180515,3
6.571671864390284,1.8050880594582286,6
5.637803293068338,1.6038654322093528,6
-0.7532021037131542,0.8306920733245525,3
-6.267561877520164,1.3986968336841161,0
-7.043234009343243,-0.9802785722105545,0
6.685809425534407,1.7134399234916098,6
2.6341805312170146,-0.9516161238406381,4
-6.177883436157056,0.14269994573033803,1
2.32603791855586,-1.184652039582104,4
5.6787627644518475,-1.085223664859942,5
0.24184994142406174,-0.29088874837969125,4
-1.1539024300753662,-0.24785432443524624,3
5.365993582191087,1.2448705996579195,6
4.095078637086418,-0.6763140516004397,5
1.1362060391950084,0.43993423142216215,4
-7.4035870746626165,1.4625682681296877,0
2.935079873727912,-1.217596124353994,4
-2.1647139751745414,-1.6826545003688047,3
-0.03895308258734802,-1.336965958362644,3
-0.048539284958051154,-1.5651127107120466,3
8.94289435213871,1.9270377916297279,6
-7.927373943448821,1.5646440751852464,0
2.140257369305206,-0.7335473597692173,4
-0.6200156271949638,0.4941589051507208,3
-5.942769353548915,1.7643291808526265,1
-0.3051695265584438,-1.32400697047104,3
4.447061498803188,-2.7909595066044632,5
-0.7920005801703424,-2.0396792817660447,3
6.944024759650779,1.8169146894652337,6
-1.359477315357937,-0.22535470517070513,2
-7.149815954288995,2.4136903689472686,0
0.6606644828137215,0.2683138744661703,4
-2.0385364537817736,-0.8221605576715739,2
1.3442227601884562,1.6150083580172885,4
-10.418469220372282,3.399254682307685,0
-2.4129047307698634,0.4771327843884427,2
-2.7191142144139198,0.21874006873128785,2
-2.937090304804023,-1.2362458618922203,2
-6.288809289629329,1.8262996977116772,0
3.8970624599461074,-1.6196651870841758,5
-4.549652341558199,1.6649248146351794,1
10.725810646955743,2.0817911227092383,6
-1.551702806225851,-0.6882515641693173,3
-2.268515860315223,1.1823132521955675,2
5.43830300172341,-0.932696852962397,5
-1.6553744630616882,0.5921270268563004,2
3.853886771071791,-1.9291413097041934,5
1.6381196582141502,-0.7523783354195497,4
-1.1526273213487395,0.42373845771050805,3
-3.792682450588711,-1.6346194183782945,2
8.228680535800393,1.655809816898031,6
-6.109137479125011,0.11025453288039906,1
-1.025759352600219,-1.8549144044537291,3
-2.6743347073465107,-2.6393228883846076,1
-7.003882690906604,2.293261620638594,0
8.462947047384668,1.7398998320672976,6
6.60060272323909,1.819683486402327,6
1.0548325957643236,-0.39665161658653575,4
0.08400059992358683,-0.13517601246028743,3
-0.8825605465140808,-1.6327837310660895,3
4.507274613700548,1.5412459884156104,6
8.363314013985189,1.641332948393155,6
-1.7180418235432766,-1.4333851923082335,3
-6.865976371518642,-0.21351627200845613,0
-6.936064258726947,-0.03337192423165863,1
2.0492769709241307,-0.8783348788128933,4
8.15387363017528,2.2351044949856607,6
-2.8753560142306096,-1.3137047936883146,2
-3.6464820112182816,-2.531319085965796,1
6.702101346105668,1.7950673052958848,6
-1.4747785510942188,-0.8612116196140276,3
-1.6116550310826752,-3.2686694287044613,3
-2.0993343837802856,-0.07762024290102791,2
6.651956927371046,1.8601056013539965,6
4.2910030728788175,-1.6232718921574771,5
-7.514081575628745,0.19751729999823156,1
-1.2030345465890953,-1.9734384452796863,3
-7.298303075102308,1.5154636470546934,0
8.661490417458525,1.8862548849194694,6
8.269718731956955,2.1145818543282497,6
-1.8854407705888059,1.360535155402209,2
-7.167388367252692,0.7973053033621015,0
-3.1644231072243016,-0.8339591062299818,1
-2.0584729098611585,-1.1091111196008672,2
4.815116255676606,1.487443174708212,6
0.3775030764858326,-1.3638084759601319,4
3.9925843923113042,-1.6292532468996044,5
-2.9695559583090008,0.8714350630798214,2
8.66395897749278,1.6605208098031634,6
2.711720156056782,-0.4656992901826726,4
-3.948793795533446,-1.3824815326359916,1
-6.914305719813399,1.5039824596944167,0
2.430605715552472,-1.2466184540050074,4
2.431958876983402,-1.023238024898611,4
-0.3742344036795355,-0.5549399997756502,3
-8.16478087632926,3.179980805611371,0
4.649406561977808,-0.3997734779679398,5
0.671978991750375,-0.6479270789292252,4
1.6588454217453186,-0.10231096053123001,4
-1.6878330689087822,1.2636331203593594,2
-2.2896677889056463,-1.2435250609635635,2
-5.705448746833269,-0.33096564307478576,1
1.4581972571313875,-0.3150873555681475,4
-5.8291210724764255,1.9506993678506512,1
6.90185805632382,1.7985785199403101,6
7.555407607913365,2.1382886791494222,6
-6.384193108295368,1.0068419148311136,1
0.9060020552871767,1.7851901187986199,4
2.607962747908857,-1.8455660019251219,4
